"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"136","Love the pic @finimize did for Thursday's #newsletter. 🎅 So #Christmasy! #Italy and the #EuropeanUnion (#EU) ended… https://t.co/Rdn714tfBM",FALSE,5,NA,2018-12-21 09:36:06,TRUE,NA,"1076048655822536704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eduarddobre",2,FALSE,FALSE,NA,NA
"137","Watch fascinating interview with @OECD Chief Economist @LauBooneEco on quality of public #finance and inclusive… https://t.co/OhevxYePhO",FALSE,5,NA,2018-12-21 09:05:30,TRUE,NA,"1076040957844430848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisboncouncil",2,FALSE,FALSE,NA,NA
"138","RT @noikeanolife: The #European countries home to the most #migrants @StatistaCharts https://t.co/adWTRr9SeS #InclusiveGrowth #migration #R…",FALSE,0,NA,2018-12-21 08:56:24,FALSE,NA,"1076038666584117248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rottamotta",3,TRUE,FALSE,NA,NA
"139","RT @lisboncouncil: NEW VIDEO @LauBooneEco chief economist of @OECD on how governments can improve public finance #eurozone #eu #economy htt…",FALSE,0,NA,2018-12-21 08:52:38,FALSE,NA,"1076037718507950081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","willemien_bax",3,TRUE,FALSE,NA,NA
"140","RT @noikeanolife: The #European countries home to the most #migrants @StatistaCharts https://t.co/adWTRr9SeS #InclusiveGrowth #migration #R…",FALSE,0,NA,2018-12-21 08:46:21,FALSE,NA,"1076036136777146369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noikeanolife",3,TRUE,FALSE,NA,NA
"141","NEW VIDEO @LauBooneEco chief economist of @OECD on how governments can improve public finance #eurozone #eu #economy https://t.co/Laiv8b80ks",FALSE,2,NA,2018-12-21 08:05:10,FALSE,NA,"1076025774442991616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisboncouncil",3,FALSE,FALSE,NA,NA
"142","#EU-China partnership centre stage at #Global #Tourism #Economy #Forum:  https://t.co/HY2azjDjJZ | As #China bridge… https://t.co/X5wMK6s0UN",FALSE,1,NA,2018-12-21 06:45:16,TRUE,NA,"1076005664080781312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HPPulver",0,FALSE,FALSE,NA,NA
"143","RT @noikeanolife: The #European countries home to the most #migrants @StatistaCharts https://t.co/adWTRr9SeS #InclusiveGrowth #migration #R…",FALSE,0,NA,2018-12-21 03:16:27,FALSE,NA,"1075953114925142016",NA,"<a href=""http://ha.guanduania.org"" rel=""nofollow"">Guanduania Humanitarian</a>","guahuc",3,TRUE,FALSE,NA,NA
"144","The #European countries home to the most #migrants @StatistaCharts https://t.co/adWTRr9SeS #InclusiveGrowth… https://t.co/eUc4JmZUqi",FALSE,3,NA,2018-12-21 03:12:51,TRUE,NA,"1075952209580384257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noikeanolife",3,FALSE,FALSE,NA,NA
"145","Hey #LeoVaradkar, leave #Brexit alone (you have no say in it - is up to the #EU &amp; the #UK) and worry a bit more abo… https://t.co/MYgwBGfrXx",FALSE,0,NA,2018-12-20 23:33:20,TRUE,NA,"1075896965009981440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Real__Ireland",0,FALSE,FALSE,NA,NA
"146","RT @freshsoulstoons: I very much enjoy how #Brexit is framed as a positive or negative where you’re either one or t’other and anyone on the…",FALSE,0,NA,2018-12-20 22:02:58,FALSE,NA,"1075874226010275841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","liziwake",3,TRUE,FALSE,NA,NA
"147","RT @DalbidEU: @Tommoriarty16 @richjbaker27 So, no chance or #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crasho…",FALSE,0,NA,2018-12-20 19:08:06,FALSE,NA,"1075830217342636034",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2kay2kay",4,TRUE,FALSE,NA,NA
"148","@alan_firth_ So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout.… https://t.co/PhzEAeY3wT",FALSE,0,"alan_firth_",2018-12-20 18:54:52,TRUE,"1075732812387504128","1075826887363125249","123584805","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DalbidEU",0,FALSE,FALSE,NA,NA
"149","#India, world's fastest growing large #economy, will replace #Britain as the 5th largest economy, says #IMF. Even… https://t.co/P5qJe7V9kR",FALSE,1,NA,2018-12-20 18:41:36,TRUE,NA,"1075823548990599168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","weareji",1,FALSE,FALSE,NA,NA
"150","RT @fklivestolearn: A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP

@kashthefuturist @alvinfoo @DioFavatas @gvalan…",FALSE,0,NA,2018-12-20 18:38:36,FALSE,NA,"1075822791755251713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjehanzeb2k",4,TRUE,FALSE,NA,NA
"151","‘We didn’t listen to people’: French PM admits mistakes in dealing with Yellow Vest rallies #YellowVests #France… https://t.co/vFURLAl3gA",FALSE,0,NA,2018-12-20 18:26:56,TRUE,NA,"1075819857562734592",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Time4TruthNews",0,FALSE,FALSE,NA,NA
"152","RT @fklivestolearn: A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP

@kashthefuturist @alvinfoo @DioFavatas @gvalan…",FALSE,0,NA,2018-12-20 15:31:56,FALSE,NA,"1075775817299451904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gvalan",4,TRUE,FALSE,NA,NA
"153","A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP

@kashthefuturist @alvinfoo @DioFavatas… https://t.co/m4SNe9yn8P",FALSE,9,NA,2018-12-20 15:30:51,TRUE,NA,"1075775545110028288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fklivestolearn",4,FALSE,FALSE,NA,NA
"154","EU urges British banks to relocate to avoid no-deal 'catastrophe' #EU #Brexit #FinanceNews #Economy #UK 
https://t.co/3bgwepiC5a",FALSE,0,NA,2018-12-20 14:30:28,FALSE,NA,"1075760349415129089",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","langdownsdfk",0,FALSE,FALSE,NA,NA
"155","RT @DalbidEU: @Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout. #Norway #C…",FALSE,0,NA,2018-12-20 12:09:03,FALSE,NA,"1075724760972189696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DalbidEU",5,TRUE,FALSE,NA,NA
"156","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-20 11:00:09,FALSE,NA,"1075707420310233088",NA,"<a href=""http://kbv.org"" rel=""nofollow"">kbvbot</a>","KBVorg",13,TRUE,FALSE,NA,NA
"157","RT @DalbidEU: @PeterStefanovi2 @SpanishDan1 So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal. #Nor…",FALSE,0,NA,2018-12-20 10:36:55,FALSE,NA,"1075701573408440321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milliem4cett",1,TRUE,FALSE,NA,NA
"158","@PeterStefanovi2 @SpanishDan1 So, no chance of #WA agreement approval in the Commons. Widespread rejection of a… https://t.co/pzMtijO2ee",FALSE,1,"PeterStefanovi2",2018-12-20 10:31:39,TRUE,"1075675335721660416","1075700247291146240","2441666255","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DalbidEU",1,FALSE,FALSE,NA,NA
"159","RT @DalbidEU: @Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout. #Norway #C…",FALSE,0,NA,2018-12-20 09:15:06,FALSE,NA,"1075680982437642240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robthill",5,TRUE,FALSE,NA,NA
"160","RT @DalbidEU: @Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout. #Norway #C…",FALSE,0,NA,2018-12-20 09:07:54,FALSE,NA,"1075679172226359297",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fussydolphin",5,TRUE,FALSE,NA,NA
"161","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-20 08:57:29,FALSE,NA,"1075676550803136512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Benyam40",13,TRUE,FALSE,NA,NA
"162","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-20 08:40:08,FALSE,NA,"1075672184239067136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Allianz",13,TRUE,FALSE,NA,NA
"163","I thought those #EU workers that boosted #UK #Economy by £ billions seemed OK .... 
Post-Brexit immigration: An end… https://t.co/aWpWgRH8gH",FALSE,1,NA,2018-12-20 02:26:49,TRUE,NA,"1075578237944766465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pickle2884",0,FALSE,FALSE,NA,NA
"164","#Brexit referendum 'plausible' if MPs can't decide - @AmberRudd #business #economy #EU  https://t.co/D6ldpHK4Xt",FALSE,0,NA,2018-12-20 00:29:50,FALSE,NA,"1075548797491691520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anitashahwriter",0,FALSE,FALSE,NA,NA
"165","Fears of Euroskepticism blunt #Brussels' #budget threats against Rome - https://t.co/IjVZ2syXmz - #EU #Economy",FALSE,0,NA,2018-12-19 20:32:37,FALSE,NA,"1075489099841187842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeThorpe1963",0,FALSE,FALSE,NA,NA
"166","RT @ritewayalan: #NOT a #SCARE STORY but a REAL #FACT
About #THIRTEEN #PERCENT of UK #ECONOMY #EXPORTS to #EU",FALSE,0,NA,2018-12-19 18:18:45,FALSE,NA,"1075455409366974465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamainWard",1,TRUE,FALSE,NA,NA
"167","#NOT a #SCARE STORY but a REAL #FACT
About #THIRTEEN #PERCENT of UK #ECONOMY #EXPORTS to #EU",FALSE,1,NA,2018-12-19 18:12:23,FALSE,NA,"1075453807738478592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ritewayalan",1,FALSE,FALSE,NA,NA
"168","Brexit warning to Welsh business from Alun Cairns https://t.co/emd6mV0Wfz
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/qDVYxTPxJB",FALSE,0,NA,2018-12-19 18:06:53,TRUE,NA,"1075452423936733185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"169","Welsh ministers 'intensifying' no-deal Brexit preparations https://t.co/67DT2MK3LQ
#Brexit #UK #EU #Scotland #NI… https://t.co/VXZWutzu52",FALSE,0,NA,2018-12-19 18:06:15,TRUE,NA,"1075452264481927168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"170","Brexit: PSNI to recruit an extra 308 officers after funding boost https://t.co/y6QXWEAssh
#Brexit #UK #EU #Scotland… https://t.co/5BO7eYdHZb",FALSE,0,NA,2018-12-19 18:05:32,TRUE,NA,"1075452082826539008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"171","The Greece and Cyprus ""experiments"" were unsuccessful?
As far as Italy is concerned, they are too deeply intergrate… https://t.co/SaZ1cs4twi",FALSE,0,NA,2018-12-19 18:02:53,TRUE,NA,"1075451416737669120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreaspindarou",0,FALSE,FALSE,NA,NA
"172","Scotland's economy grows by 0.3% 
https://t.co/hWhVOYpkr7
#Scotland #UK #EU #economy #workers #jobs #wages… https://t.co/E9muk9lOcn",FALSE,0,NA,2018-12-19 18:01:02,TRUE,NA,"1075450950909751296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"173","'Detailed' Scottish government plans for no-deal Brexit https://t.co/C65td2qFTb
#Brexit #UK #EU #Scotland #NI… https://t.co/faGmVtEgZT",FALSE,0,NA,2018-12-19 17:59:39,TRUE,NA,"1075450602476363776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"174","May urges Scottish and Welsh ministers to back Brexit deal https://t.co/WviupJKK6M
#Brexit #UK #EU #Scotland #NI… https://t.co/ARnu3jKYmR",FALSE,0,NA,2018-12-19 17:59:06,TRUE,NA,"1075450466954137600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"175","Brexit: 'Horrified' firms warn time is running out https://t.co/LCWgAAxLdG
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/xXzyWjZ97R",FALSE,0,NA,2018-12-19 17:54:35,TRUE,NA,"1075449328007663616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"176","White Paper sets out post-Brexit rules for migrants https://t.co/gowgSXcdEW
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/7gL353pVtE",FALSE,0,NA,2018-12-19 17:53:36,TRUE,NA,"1075449080543731713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"177","Expanding place-based policies would solve many problems for the #EU. Rebuild popular support. Fiscal transfer mech… https://t.co/bZ1oGYJxgR",FALSE,0,NA,2018-12-19 17:35:35,TRUE,NA,"1075444547935703046",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParticleEcon",0,FALSE,FALSE,NA,NA
"178","Why this EU is a failure in numbers #EUsucks #EU #economy #businessdevelopment #Entrepreneurship https://t.co/3FtxIpX9RE",FALSE,0,NA,2018-12-19 17:23:20,FALSE,NA,"1075441464396656642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SickParvisMagna",0,FALSE,FALSE,NA,NA
"179","Italy budget deal struck with Europe after months-long row https://t.co/fw3EVZGiP4
#Italy #EU #politics #budgets… https://t.co/cL5TCqLYFp",FALSE,0,NA,2018-12-19 16:46:05,TRUE,NA,"1075432090282250240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"180","Brexit: EU reveals no-deal plans 
https://t.co/uu9fPQAKJQ
#Brexit #UK #EU #Scotland #NI #Wales #England #Ireland… https://t.co/LPCQroWqqM",FALSE,0,NA,2018-12-19 16:45:08,TRUE,NA,"1075431852083535872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"181","the #EU has a good record of defending things the #British claim to be upholders of – international #law, rules-bas… https://t.co/IezDEd2PuK",FALSE,0,"StineOlsenActor",2018-12-19 16:16:37,TRUE,"1075424671695323137","1075424672739667968","3233077264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StineOlsenActor",0,FALSE,FALSE,NA,NA
"182","the #EU is far from the #British caricature of it as #protectionist, #insular and economically #illiberal. In reali… https://t.co/0lY6bVLzpb",FALSE,0,"StineOlsenActor",2018-12-19 16:16:36,TRUE,"1075417369026224128","1075424671695323137","3233077264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StineOlsenActor",0,FALSE,FALSE,NA,NA
"183","More support needed for SMEs with new online VAT by @ACCAViews
https://t.co/l9mDRsjBeq #economy #finance #EU https://t.co/PBL9q6oXys",FALSE,0,NA,2018-12-19 16:15:05,FALSE,NA,"1075424286830157825",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TheWonk_EU",0,FALSE,FALSE,NA,NA
"184","#EU &amp; #Italy reach #budget deal. #Details here: https://t.co/6qCVPpX1W1 #internationalbusiness #economy",FALSE,0,NA,2018-12-19 16:03:04,FALSE,NA,"1075421265614245888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","larrysoldinger",0,FALSE,FALSE,NA,NA
"185","Keynote speaker at KickStart Europe is Jörgen Gren - Expert in the Cabinet of Vice President Ansip on Digital Singl… https://t.co/mJP3bdurRq",FALSE,0,NA,2018-12-19 15:50:08,TRUE,NA,"1075418010339414017",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DGWEU",1,FALSE,FALSE,NA,NA
"186","RT @DalbidEU: @Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout. #Norway #C…",FALSE,0,NA,2018-12-19 15:48:34,FALSE,NA,"1075417617383464961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DougBannatyne",5,TRUE,FALSE,NA,NA
"187","RT @DalbidEU: @Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout. #Norway #C…",FALSE,0,NA,2018-12-19 15:44:47,FALSE,NA,"1075416663296745473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nharris59",5,TRUE,FALSE,NA,NA
"188","@Scientists4EU So, no chance of #WA agreement approval in the Commons. Widespread rejection of a #NoDeal crashout.… https://t.co/Ua0el0NCIX",FALSE,15,"Scientists4EU",2018-12-19 15:36:20,TRUE,"1075413732115787778","1075414535077548033","3189001238","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DalbidEU",5,FALSE,FALSE,NA,NA
"189","The European Union set out short-term measures if Britain left the bloc without a deal next March.
#maltawinds… https://t.co/KJNtVTeGqh",FALSE,0,NA,2018-12-19 15:07:00,TRUE,NA,"1075407155682045953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WindsMalta",0,FALSE,FALSE,NA,NA
"190","#Latvia🇱🇻 is aware of the #EU’s beneficial role to both its #economy and #security and will likely remain a reliabl… https://t.co/6vR6ZV3ojt",FALSE,0,NA,2018-12-19 14:21:35,TRUE,NA,"1075395726337806341",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ECFRRoma",0,FALSE,FALSE,NA,NA
"191","""#EU #migrants make up 5% of #UK #population, but 10% of our #doctors.""

- @Femi_Sorry

Our @NHSuk NEEDS… https://t.co/rSdvVhKKEj",FALSE,0,NA,2018-12-19 14:13:26,TRUE,NA,"1075393673318330369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtajri",0,FALSE,FALSE,NA,NA
"192","RT @MaryHerman2: #BREAKING A crash no-deal #Brexit will damage the #UK #economy, the UK #Government &amp; the #Monarchy!
-
#EC @UKHouseofLords…",FALSE,0,NA,2018-12-19 13:54:48,FALSE,NA,"1075388986162601985",NA,"<a href=""http://forwardas.one"" rel=""nofollow"">FAO Twitter Bot</a>","FAO_Scotbot",2,TRUE,FALSE,NA,NA
"193","RT @MaryHerman2: #BREAKING A crash no-deal #Brexit will damage the #UK #economy, the UK #Government &amp; the #Monarchy!
-
#EC @UKHouseofLords…",FALSE,0,NA,2018-12-19 13:53:38,FALSE,NA,"1075388691454091265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaryHerman2",2,TRUE,FALSE,NA,NA
"194","#BREAKING A crash no-deal #Brexit will damage the #UK #economy, the UK #Government &amp; the #Monarchy!
-
#EC… https://t.co/zwD0IZbAUn",FALSE,1,NA,2018-12-19 13:53:09,TRUE,NA,"1075388569412399105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaryHerman2",2,FALSE,FALSE,NA,NA
"195","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 13:36:05,FALSE,NA,"1075384273635590144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rauspitz",13,TRUE,FALSE,NA,NA
"196","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 13:25:26,FALSE,NA,"1075381593265582082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonnieChopra1",13,TRUE,FALSE,NA,NA
"197","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 12:35:34,FALSE,NA,"1075369046521057280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Luis_Fierro_Eco",13,TRUE,FALSE,NA,NA
"198","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 12:35:25,FALSE,NA,"1075369006989762560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OtisManousakos",13,TRUE,FALSE,NA,NA
"199","RT @FrankBassF9Ca5: Space based solar power: a timely answer to Europe’s #energy challenge
The #EU has the opportunity now to lead developm…",FALSE,0,NA,2018-12-19 12:20:19,FALSE,NA,"1075365208422531072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARADISEARTH",2,TRUE,FALSE,NA,NA
"200","RT @FrankBassF9Ca5: Space based solar power: a timely answer to Europe’s #energy challenge
The #EU has the opportunity now to lead developm…",FALSE,0,NA,2018-12-19 12:16:49,FALSE,NA,"1075364327845232640",NA,"<a href=""https://sites.google.com/view/kapilnarwal"" rel=""nofollow"">kapilnarwal</a>","kapilnarwal",2,TRUE,FALSE,NA,NA
"201","Space based solar power: a timely answer to Europe’s #energy challenge
The #EU has the opportunity now to lead deve… https://t.co/WtM9LFGXbR",FALSE,1,NA,2018-12-19 12:16:08,TRUE,NA,"1075364153995407367",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrankBassF9Ca5",2,FALSE,FALSE,NA,NA
"202","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 12:11:51,FALSE,NA,"1075363077875486729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gianni_casanova",13,TRUE,FALSE,NA,NA
"203","RT @elerianm: Good morning.

Insights from game theory on #UK Prime Minister Theresa May's current #Brexit negotiating approach, why a solu…",FALSE,0,NA,2018-12-19 11:54:54,FALSE,NA,"1075358810917793792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulocnlacerda",13,TRUE,FALSE,NA,NA
